id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.676895,1783100000040230,1910,Sloopvergunning verleend,woonfunctie,92,92,1,"POLYGON Z ((74592.921 448576.55 0, 74595.63099999999 448566.918 0, 74587.477 448564.624 0, 74586.30100000001 448568.804 0, 74585.283 448568.518 0, 74584.842 448568.384 0, 74584.07000000001 448571.157 0, 74584.51300000001 448571.312 0, 74583.82799999999 448573.992 0, 74592.921 448576.55 0))"
pand.676896,1783100000040231,1951,Sloopvergunning verleend,woonfunctie,129,129,1,"POLYGON Z ((74583.417 448575.456 0, 74583.82799999999 448573.992 0, 74584.51300000001 448571.312 0, 74584.07000000001 448571.157 0, 74584.842 448568.384 0, 74585.283 448568.518 0, 74586.455 448564.35 0, 74581.939 448563.08 0, 74580.751 448567.303 0, 74575.162 448565.73 0, 74573.625 448571.193 0, 74579.193 448572.76 0, 74578.8 448574.157 0, 74583.417 448575.456 0))"
pand.677310,1783100000040657,1982,Sloopvergunning verleend,industriefunctie,1326,1326,1,"POLYGON Z ((75067.723 447178.553 0, 75069.001 447180.016 0, 75070.49099999999 447178.714 0, 75071.72 447180.12 0, 75078.387 447174.295 0, 75078.52899999999 447171.922 0, 75084.844 447166.404 0, 75064.523 447143.149 0, 75048.826 447156.865 0, 75066.42600000001 447177.006 0, 75067.723 447178.553 0))"
pand.4704401,518100000324548,1980,Sloopvergunning verleend,winkelfunctie,57,57,1,"POLYGON Z ((74991.89 454036.377 0, 75008.045 454023.059 0, 75008.879 454022.339 0, 75007.723 454020.954 0, 75005.735 454018.558 0, 74988.81600000001 454032.741 0, 74991.89 454036.377 0))"
pand.4704773,518100000324927,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81514.45699999999 452051.219 0, 81515.091 452043.589 0, 81505.424 452042.679 0, 81504.193 452057.898 0, 81513.838 452058.661 0, 81514.45699999999 452051.219 0))"
pand.1544574,614100000012894,1932,Sloopvergunning verleend,woonfunctie,107,107,1,"POLYGON Z ((65993.74099999999 435477.897 0, 65995.86900000001 435483.993 0, 66005.462 435480.644 0, 66003.334 435474.548 0, 65993.74099999999 435477.897 0))"
pand.1544931,614100000013376,2013,Sloopvergunning verleend,industriefunctie,319,319,1,"POLYGON Z ((63504.248 433083.175 0, 63504.129 433083.463 0, 63526.323 433092.645 0, 63531.317 433080.643 0, 63509.089 433071.467 0, 63507.852 433074.464 0, 63504.248 433083.175 0))"
pand.9535109,599100000670134,1895,Sloopvergunning verleend,woonfunctie,171,184,2,"POLYGON Z ((91573.61900000001 436516.06 0, 91574.39999999999 436509.23 0, 91561.03999999999 436505.8 0, 91560.122 436505.583 0, 91558.429 436512.115 0, 91559.151 436512.292 0, 91560.25 436512.56 0, 91573.61900000001 436516.06 0))"
pand.9535110,599100000670135,1895,Sloopvergunning verleend,logiesfunctie,180,194,2,"POLYGON Z ((91574.39999999999 436509.23 0, 91575.17 436502.48 0, 91562.11 436499.14 0, 91560.58 436498.79 0, 91556.774 436497.758 0, 91555.694 436501.871 0, 91559.692 436502.879 0, 91559.00199999999 436505.317 0, 91560.122 436505.583 0, 91561.03999999999 436505.8 0, 91574.39999999999 436509.23 0))"
pand.1540025,614100000007305,1929,Sloopvergunning verleend,woonfunctie,781,781,1,"POLYGON Z ((68411.63 437024.49 0, 68412.09 437023.28 0, 68395.25999999999 437016.85 0, 68390.7 437028.9 0, 68407.50999999999 437035.31 0, 68409.13 437031.03 0, 68417.17 437034.07 0, 68419.64 437027.55 0, 68411.63 437024.49 0))"
pand.1540291,614100000007661,1915,Sloopvergunning verleend,woonfunctie,208,208,1,"POLYGON Z ((64593.09 433186.87 0, 64584.97 433200.76 0, 64587.22 433202.1 0, 64585.94 433204.33 0, 64590.21 433206.79 0, 64599.47 433190.6 0, 64593.09 433186.87 0))"
pand.4725330,518100000346601,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81558.189 452093.625 0, 81558.413 452091.029 0, 81548.675 452090.228 0, 81548.359 452094.068 0, 81548.261 452095.255 0, 81559.087 452096.115 0, 81559.27800000001 452093.75 0, 81558.189 452093.625 0))"
pand.697025,1783100000061356,1999,Sloopvergunning verleend,industriefunctie,15808,15808,1,"POLYGON Z ((80194.565 443870.611 0, 80166.412 443906.401 0, 80176.791 443914.284 0, 80204.815 443878.657 0, 80194.565 443870.611 0))"
pand.6732078,612100000030994,2009,Sloopvergunning verleend,overige gebruiksfunctie,480,480,1,"POLYGON Z ((81045.102 430934.197 0, 81049.97100000001 430943.1 0, 81067.58100000001 430933.446 0, 81062.712 430924.543 0, 81045.102 430934.197 0))"
pand.4733805,518100001635949,1998,Sloopvergunning verleend,industriefunctie,110,110,1,"POLYGON Z ((80829.716 457012.033 0, 80831.3 457016.776 0, 80853.568 457009.35 0, 80852.003 457004.59 0, 80842.47199999999 457007.773 0, 80840.595 457008.4 0, 80829.716 457012.033 0))"
pand.2663357,518100000275899,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81580.747 452091.306 0, 81581.651 452080.213 0, 81581.98299999999 452076.142 0, 81572.81200000001 452075.368 0, 81572.20600000001 452082.873 0, 81571.58900000001 452090.503 0, 81580.747 452091.306 0))"
pand.2663770,518100000276328,1980,Sloopvergunning verleend,winkelfunctie,63,63,1,"POLYGON Z ((75018.97199999999 454022.72 0, 75026.177 454016.737 0, 75023.20299999999 454013.219 0, 75022.325 454013.961 0, 75022.209 454013.824 0, 75015.923 454019.11 0, 75018.97199999999 454022.72 0))"
pand.2663783,518100000276342,1957,Sloopvergunning verleend,"kantoorfunctie, woonfunctie",112,11629,2,"POLYGON Z ((82862.113 455507.115 0, 82842.56200000001 455496.59 0, 82829.773 455489.902 0, 82823.024 455486.268 0, 82824.914 455482.762 0, 82824.46400000001 455482.519 0, 82824.55 455482.264 0, 82824.564 455481.418 0, 82824.194 455480.658 0, 82823.519 455480.148 0, 82822.686 455480 0, 82821.876 455480.246 0, 82821.291 455480.808 0, 82820.53599999999 455480.401 0, 82818.637 455483.922 0, 82778.924 455462.231 0, 82771.73699999999 455475.54 0, 82807.18700000001 455494.677 0, 82807.277 455494.51 0, 82822.798 455502.886 0, 82835.389 455509.877 0, 82841.909 455513.382 0, 82817.35400000001 455562.069 0, 82830.84600000001 455568.86 0, 82853.71799999999 455523.533 0, 82855.47199999999 455524.415 0, 82856.67999999999 455522.064 0, 82854.901 455521.15 0, 82862.113 455507.115 0))"
pand.4684770,518100000303886,1980,Sloopvergunning verleend,winkelfunctie,97,97,1,"POLYGON Z ((74973.245 453998.716 0, 74976.067 453996.332 0, 74974.655 453994.649 0, 74971.22 453997.489 0, 74971.44 453997.748 0, 74972.022 453997.259 0, 74973.245 453998.716 0))"
pand.4685080,518100000304199,1980,Sloopvergunning verleend,winkelfunctie,96,96,1,"POLYGON Z ((74954.213 453986.695 0, 74970.323 453972.857 0, 74967.13099999999 453969.072 0, 74961.21400000001 453974.129 0, 74950.931 453982.747 0, 74952.662 453984.814 0, 74951.743 453985.591 0, 74953.321 453987.452 0, 74954.213 453986.695 0))"
pand.9095306,599100000106631,1917,Sloopvergunning verleend,"industriefunctie, woonfunctie",77,171,3,"POLYGON Z ((90419.38 435237.33 0, 90419.57000000001 435238.39 0, 90419.2 435238.45 0, 90419.96000000001 435241.9 0, 90420.36 435241.81 0, 90420.97 435244.68 0, 90420.60000000001 435244.77 0, 90421.36 435248.23 0, 90421.75999999999 435248.16 0, 90422 435249.19 0, 90436.16 435245.98 0, 90447.61 435243.3 0, 90444.89999999999 435231.48 0, 90424.558 435236.143 0, 90419.38 435237.33 0))"
pand.9096834,599100000115000,1951,Sloopvergunning verleend,woonfunctie,104,104,1,"POLYGON Z ((77656.60000000001 435188.27 0, 77655 435183.43 0, 77653 435184.09 0, 77651.34 435179.06 0, 77646.53999999999 435180.64 0, 77649.8 435190.51 0, 77656.60000000001 435188.27 0))"
pand.681154,1783100000044745,1961,Sloopvergunning verleend,woonfunctie,127,127,1,"POLYGON Z ((74262.348 447559.224 0, 74268.49000000001 447553.824 0, 74259.08199999999 447543.124 0, 74253.515 447548.019 0, 74259.561 447554.895 0, 74258.986 447555.4 0, 74262.348 447559.224 0))"
pand.2610075,518100000219096,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81525.072 452134.02 0, 81520.432 452131.395 0, 81509.228 452125.056 0, 81507.56299999999 452124.928 0, 81507.12699999999 452130.15 0, 81509.97900000001 452131.589 0, 81513.87 452133.857 0, 81512.113 452136.939 0, 81514.011 452138.011 0, 81520.575 452141.721 0, 81520.63099999999 452141.752 0, 81525.072 452134.02 0))"
pand.9539291,599100000681198,1962,Sloopvergunning verleend,"industriefunctie, woonfunctie",9,70,27,"POLYGON Z ((84646.769 431583.086 0, 84650.75 431592.12 0, 84658.78999999999 431588.57 0, 84656.908 431584.3 0, 84655.82799999999 431581.851 0, 84654.898 431579.739 0, 84654.754 431579.413 0, 84653.822 431577.298 0, 84650.28200000001 431569.268 0, 84649.18799999999 431566.785 0, 84648.15300000001 431564.436 0, 84647.103 431562.053 0, 84643.545 431553.982 0, 84642.629 431551.905 0, 84642.47199999999 431551.546 0, 84641.542 431549.438 0, 84641.466 431549.266 0, 84640.482 431547.034 0, 84638.59 431542.74 0, 84630.55 431546.28 0, 84634.47 431555.176 0, 84646.769 431583.086 0))"
pand.9540176,599100000683937,1982,Sloopvergunning verleend,industriefunctie,84,84,1,"POLYGON Z ((89480.561 437582.482 0, 89480.573 437582.393 0, 89480.59299999999 437582.244 0, 89480.673 437581.641 0, 89480.709 437581.275 0, 89480.713 437580.906 0, 89480.68399999999 437580.539 0, 89480.622 437580.175 0, 89480.52899999999 437579.819 0, 89480.40399999999 437579.472 0, 89480.249 437579.138 0, 89480.064 437578.819 0, 89479.852 437578.518 0, 89479.614 437578.236 0, 89479.352 437577.977 0, 89479.068 437577.743 0, 89478.764 437577.534 0, 89478.443 437577.353 0, 89478.107 437577.202 0, 89477.75900000001 437577.081 0, 89477.401 437576.992 0, 89477.037 437576.935 0, 89468.89599999999 437576.02 0, 89468.308 437580.995 0, 89468.311 437581.049 0, 89468.424 437581.072 0, 89468.02800000001 437584.269 0, 89480.045 437585.604 0, 89481.129 437585.725 0, 89481.446 437582.855 0, 89481.47500000001 437582.598 0, 89481.31299999999 437582.578 0, 89480.561 437582.482 0))"
pand.9081117,599100000027836,1952,Sloopvergunning verleend,winkelfunctie,48,48,1,"POLYGON Z ((92801.497 437352.649 0, 92811.99000000001 437356.11 0, 92814.58500000001 437348.148 0, 92804.118 437344.679 0, 92801.497 437352.649 0))"
pand.5030919,1842100000000248,1939,Sloopvergunning verleend,woonfunctie,144,144,1,"POLYGON Z ((81501.67200000001 446521.596 0, 81502.00999999999 446521.099 0, 81502.785 446519.959 0, 81502.262 446519.603 0, 81498.23699999999 446516.866 0, 81493.55499999999 446523.754 0, 81493.30899999999 446524.071 0, 81492.417 446524.49 0, 81491.82399999999 446525.357 0, 81491.72900000001 446526.382 0, 81491.424 446526.828 0, 81495.966 446529.93 0, 81496.20299999999 446529.583 0, 81498.59299999999 446531.208 0, 81504.037 446523.204 0, 81501.67200000001 446521.596 0))"
pand.5031242,1842100000000597,1955,Sloopvergunning verleend,woonfunctie,95,95,1,"POLYGON Z ((84471.406 442502.603 0, 84467.175 442512.933 0, 84477.197 442517.038 0, 84481.41899999999 442506.729 0, 84471.406 442502.603 0))"
pand.2618627,518100000227807,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81534.93399999999 452074.509 0, 81535.02899999999 452073.336 0, 81524.97100000001 452072.317 0, 81524.74000000001 452074.649 0, 81526.034 452074.837 0, 81525.815 452077.429 0, 81534.63499999999 452078.182 0, 81534.93399999999 452074.509 0))"
pand.2618765,518100000227946,1931,Sloopvergunning verleend,woonfunctie,56,89,5,"POLYGON Z ((81581.79700000001 452054.814 0, 81580.63499999999 452051.88 0, 81579.111 452049.116 0, 81577.251 452046.567 0, 81575.083 452044.273 0, 81573.33 452042.785 0, 81572.98299999999 452042.537 0, 81568.122 452050.415 0, 81569.78999999999 452051.453 0, 81573.302 452060.416 0, 81573.898 452061.936 0, 81582.898 452060.433 0, 81582.58 452057.871 0, 81581.79700000001 452054.814 0))"
pand.4822863,501100001988137,1960,Sloopvergunning verleend,industriefunctie,260,260,1,"POLYGON Z ((72534.63 430028.8 0, 72512.24000000001 430012.67 0, 72503.47 430024.84 0, 72505.2 430026.08 0, 72504.48 430027.07 0, 72506.48 430028.51 0, 72507.17999999999 430027.54 0, 72514.59 430032.88 0, 72511.84 430036.7 0, 72523.11 430044.83 0, 72534.63 430028.8 0))"
pand.2617008,518100000226160,1980,Sloopvergunning verleend,"bijeenkomstfunctie, winkelfunctie",76,84,2,"POLYGON Z ((74993.136 454019.63 0, 74991.81299999999 454018.048 0, 74995.158 454015.213 0, 74995.042 454015.072 0, 74996.06299999999 454014.204 0, 74993.06299999999 454010.651 0, 74979.696 454021.882 0, 74984.22500000001 454027.243 0, 74991.22199999999 454021.266 0, 74993.136 454019.63 0))"
pand.2617583,518100000226742,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81560.564 452064.582 0, 81560.71000000001 452062.441 0, 81551.024 452061.65 0, 81550.72199999999 452065.321 0, 81550.636 452066.363 0, 81561.376 452067.236 0, 81561.577 452064.631 0, 81560.564 452064.582 0))"
pand.9532181,599100000662299,1955,Sloopvergunning verleend,industriefunctie,18377,18377,1,"POLYGON Z ((83341.11 432460.15 0, 83342.07000000001 432460.8 0, 83341.59 432461.43 0, 83340.67 432465.14 0, 83345.73 432466.94 0, 83347.42999999999 432463.49 0, 83347.44 432462.69 0, 83348.62 432462.75 0, 83349.55 432458.69 0, 83348.37 432458.27 0, 83348.7 432456.87 0, 83348.63 432455.63 0, 83347.87 432454.64 0, 83346.71000000001 432454.24 0, 83345.48 432454.55 0, 83344.67999999999 432455.47 0, 83344.07000000001 432456.76 0, 83342.92999999999 432456.34 0, 83341.11 432460.15 0))"
pand.9532228,599100000662394,1914,Sloopvergunning verleend,industriefunctie,327,327,1,"POLYGON Z ((93074.34 440058.19 0, 93062.94899999999 440043.775 0, 93051.68399999999 440052.815 0, 93052.59 440054.01 0, 93055.118 440057.347 0, 93062.947 440067.238 0, 93065.798 440064.973 0, 93069.689 440061.884 0, 93074.34 440058.19 0))"
pand.5419956,599100010032135,1972,Sloopvergunning verleend,industriefunctie,408,408,1,"POLYGON Z ((69105.82000000001 445214.53 0, 69097.72 445219.36 0, 69119.11 445256.95 0, 69127.28 445252.31 0, 69105.82000000001 445214.53 0))"
pand.2667545,518100000280275,1980,Sloopvergunning verleend,bijeenkomstfunctie,113,113,1,"POLYGON Z ((74971.22 453997.489 0, 74974.655 453994.649 0, 74971.539 453990.935 0, 74961.035 453999.733 0, 74961.28599999999 454000.03 0, 74964.242 454003.515 0, 74965.38499999999 454004.921 0, 74965.663 454005.263 0, 74973.245 453998.716 0, 74972.022 453997.259 0, 74971.44 453997.748 0, 74971.22 453997.489 0))"
pand.680262,1783100000043807,2010,Sloopvergunning verleend,industriefunctie,301,301,1,"POLYGON Z ((75040.428 448184.095 0, 75038.55 448190.002 0, 75058.501 448196.376 0, 75060.38 448190.469 0, 75040.428 448184.095 0))"
pand.4685707,518100000304836,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81525.149 452170.669 0, 81525.41099999999 452167.44 0, 81516.382 452166.532 0, 81515.242 452166.482 0, 81515.223 452166.69 0, 81514.985 452169.213 0, 81516.124 452169.352 0, 81515.928 452171.547 0, 81525.024 452172.203 0, 81525.149 452170.669 0))"
pand.4685780,518100000304910,1980,Sloopvergunning verleend,winkelfunctie,101,101,1,"POLYGON Z ((75048.444 454043.195 0, 75044.913 454038.93 0, 75041.777 454035.192 0, 75034.677 454041.314 0, 75037.85799999999 454045.08 0, 75041.238 454049.162 0, 75048.444 454043.195 0))"
pand.4685781,518100000304911,1980,Sloopvergunning verleend,winkelfunctie,30,30,1,"POLYGON Z ((74999.336 454004.821 0, 75009.16499999999 453996.428 0, 75008.38800000001 453995.505 0, 75007.262 453994.178 0, 75006.13099999999 453992.845 0, 75003.045 453989.208 0, 74993.20699999999 453997.509 0, 74996.22900000001 454001.115 0, 74999.336 454004.821 0))"
pand.665161,1783100000028080,1959,Sloopvergunning verleend,"industriefunctie, woonfunctie",129,129,1,"POLYGON Z ((74540.23699999999 443056.645 0, 74541.193 443054.707 0, 74544.769 443056.473 0, 74546.85000000001 443052.257 0, 74535.205 443046.509 0, 74532.16800000001 443052.662 0, 74540.23699999999 443056.645 0))"
pand.665226,1783100000028152,2007,Sloopvergunning verleend,woonfunctie,1023,1023,1,"POLYGON Z ((74038.44899999999 442182.468 0, 74043.78599999999 442174.962 0, 74035.32799999999 442168.948 0, 74031.23699999999 442174.701 0, 74034.902 442177.308 0, 74033.656 442179.06 0, 74038.44899999999 442182.468 0))"
pand.10091646,518100000337186,1973,Sloopvergunning verleend,overige gebruiksfunctie,25,25,1,"POLYGON Z ((77757.565 456941.369 0, 77761.382 456936.145 0, 77758.00599999999 456933.68 0, 77754.19 456938.903 0, 77757.565 456941.369 0))"
pand.10099583,1783100000030379,2007,Sloopvergunning verleend,woonfunctie,148,148,1,"POLYGON Z ((74478.709 442901.24 0, 74488.526 442893.145 0, 74484.219 442887.922 0, 74482.73699999999 442889.143 0, 74474.406 442896.02 0, 74478.709 442901.24 0))"
pand.2663848,518100000276410,1975,Sloopvergunning verleend,overige gebruiksfunctie,6,6,1,"POLYGON Z ((80054.743 454783.067 0, 80055.89599999999 454780.864 0, 80052.83900000001 454779.264 0, 80051.67999999999 454781.449 0, 80054.743 454783.067 0))"
pand.2664716,518100000277347,1980,Sloopvergunning verleend,bijeenkomstfunctie,137,292,4,"POLYGON Z ((75022.435 454058.159 0, 75027.712 454053.677 0, 75028.659 454052.877 0, 75029.71400000001 454051.947 0, 75029.442 454051.614 0, 75031.05100000001 454050.304 0, 75028.109 454046.829 0, 75021.936 454039.512 0, 75005.982 454053.023 0, 75007.095 454054.345 0, 75006.348 454054.992 0, 75007.598 454056.442 0, 75008.34 454055.802 0, 75012.17600000001 454060.327 0, 75015.25900000001 454063.964 0, 75018.637 454061.108 0, 75018.766 454061.261 0, 75022.435 454058.159 0))"
pand.4632267,503100000004165,1912,Sloopvergunning verleend,industriefunctie,13,13,1,"POLYGON Z ((85446.99099999999 445192.624 0, 85451.163 445194.354 0, 85452.30899999999 445191.591 0, 85448.137 445189.861 0, 85446.99099999999 445192.624 0))"
pand.4732361,518100000354309,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81559.352 452123.717 0, 81552.247 452119.74 0, 81550.37 452118.689 0, 81550.95 452117.784 0, 81548.84699999999 452116.547 0, 81548.69100000001 452115.736 0, 81547.255 452114.899 0, 81546.431 452115.286 0, 81545.683 452114.896 0, 81543.33199999999 452119.106 0, 81542.117 452121.28 0, 81544.742 452122.73 0, 81543.269 452125.36 0, 81554.808 452131.877 0, 81559.352 452123.717 0))"
pand.4733024,518100000355002,1980,Sloopvergunning verleend,"bijeenkomstfunctie, winkelfunctie",84,98,2,"POLYGON Z ((74955.36900000001 453958.877 0, 74953.30100000001 453956.435 0, 74953.447 453956.313 0, 74951.485 453953.967 0, 74953.496 453952.256 0, 74949.49000000001 453947.459 0, 74933.31299999999 453960.751 0, 74930.258 453963.254 0, 74936.217 453970.292 0, 74938.609 453968.276 0, 74949.47 453959.106 0, 74950.077 453959.848 0, 74952.855 453963.246 0, 74955.67999999999 453960.854 0, 74954.575 453959.549 0, 74955.36900000001 453958.877 0))"
pand.696394,1783100000060674,1964,Sloopvergunning verleend,industriefunctie,185,185,1,"POLYGON Z ((78088.41099999999 444594.087 0, 78091.58900000001 444596.447 0, 78102.90300000001 444580.696 0, 78095.268 444575.213 0, 78084.042 444590.843 0, 78088.41099999999 444594.087 0))"
pand.696398,1783100000060679,1991,Sloopvergunning verleend,industriefunctie,221,221,1,"POLYGON Z ((78123.51700000001 444546.361 0, 78138.561 444525.238 0, 78137.255 444524.311 0, 78134.391 444522.278 0, 78131.435 444520.181 0, 78116.641 444541.425 0, 78123.51700000001 444546.361 0))"
pand.696500,1783100000060796,1971,Sloopvergunning verleend,industriefunctie,40,40,1,"POLYGON Z ((77985.24099999999 444652.339 0, 78000 444662.537 0, 78006.28599999999 444666.881 0, 78014.454 444655.06 0, 77993.319 444640.247 0, 77984.90399999999 444652.106 0, 77985.24099999999 444652.339 0))"
pand.4724365,518100000345589,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81528.81299999999 452159.193 0, 81518.17200000001 452153.012 0, 81517.65399999999 452152.717 0, 81516.357 452155.02 0, 81519.31200000001 452156.844 0, 81519.583 452157.015 0, 81518.372 452159.064 0, 81526.29399999999 452163.656 0, 81528.81299999999 452159.193 0))"
pand.4725074,518100000346330,1980,Sloopvergunning verleend,winkelfunctie,29,29,1,"POLYGON Z ((75054.19100000001 454049.94 0, 75049.514 454044.399 0, 75046.16800000001 454047.208 0, 75050.863 454052.736 0, 75051.738 454051.999 0, 75051.838 454052.175 0, 75053.435 454050.827 0, 75053.31200000001 454050.682 0, 75054.19100000001 454049.94 0))"
pand.704379,1783100000706322,2000,Sloopvergunning verleend,woonfunctie,182,182,1,"POLYGON Z ((74226.019 447557.75 0, 74234.323 447567.135 0, 74240.32799999999 447561.82 0, 74236.683 447557.701 0, 74237.67200000001 447556.826 0, 74233.524 447552.139 0, 74232.535 447553.014 0, 74232.02499999999 447552.436 0, 74226.019 447557.75 0))"
pand.7400200,599100000612044,1967,Sloopvergunning verleend,"bijeenkomstfunctie, kantoorfunctie, overige gebruiksfunctie",957,2183,10,"POLYGON Z ((93184.75 436739.18 0, 93138.817 436689.883 0, 93132.32799999999 436682.918 0, 93133.59 436681.74 0, 93125.38 436672.89 0, 93123.39999999999 436674.74 0, 93116.557 436681.096 0, 93117.102 436681.71 0, 93118.20299999999 436682.88 0, 93118.02800000001 436683.08 0, 93117.889 436683.307 0, 93117.792 436683.555 0, 93117.739 436683.816 0, 93117.732 436684.082 0, 93117.77099999999 436684.346 0, 93117.855 436684.598 0, 93117.981 436684.832 0, 93118.14599999999 436685.041 0, 93118.345 436685.219 0, 93118.571 436685.359 0, 93118.818 436685.458 0, 93119.079 436685.513 0, 93119.345 436685.522 0, 93119.609 436685.484 0, 93119.86199999999 436685.402 0, 93120.09699999999 436685.277 0, 93120.307 436685.114 0, 93123.13 436688.14 0, 93120.122 436690.919 0, 93119.07000000001 436691.89 0, 93118.50999999999 436692.39 0, 93171.09 436748.75 0, 93171.64 436748.23 0, 93175.69 436744.5 0, 93177.25 436746.17 0, 93181.80899999999 436741.919 0, 93184.2 436739.69 0, 93184.75 436739.18 0))"
pand.2683744,518100000297412,1931,Sloopvergunning verleend,woonfunctie,50,81,2,"POLYGON Z ((81577.75900000001 452127.956 0, 81578.236 452122.1 0, 81572.16099999999 452121.609 0, 81571.86900000001 452125.212 0, 81571.526 452125.829 0, 81569.53 452129.415 0, 81575.09699999999 452132.663 0, 81577.75900000001 452127.956 0))"
pand.4713925,518100000334888,1980,Sloopvergunning verleend,"bijeenkomstfunctie, winkelfunctie",96,157,2,"POLYGON Z ((74957.272 453990.303 0, 74973.825 453976.709 0, 74970.459 453972.722 0, 74970.323 453972.857 0, 74954.213 453986.695 0, 74957.272 453990.303 0))"
pand.4705245,518100000325411,1972,Sloopvergunning verleend,overige gebruiksfunctie,40,40,1,"POLYGON Z ((81489.966 456929.812 0, 81488.912 456929.257 0, 81483.599 456926.458 0, 81482.825 456927.917 0, 81482.246 456929.007 0, 81481.463 456930.484 0, 81485.88 456932.827 0, 81486.663 456931.351 0, 81489.24800000001 456932.722 0, 81490.61199999999 456930.152 0, 81489.966 456929.812 0))"
pand.1543390,614100000011450,1932,Sloopvergunning verleend,woonfunctie,115,115,1,"POLYGON Z ((65758.45 434669.4 0, 65756.57000000001 434668.74 0, 65757.19 434666.98 0, 65753.87 434665.79 0, 65753.27 434667.45 0, 65749.33 434666.03 0, 65747.16 434672.16 0, 65760.28 434676.86 0, 65762.45 434670.69 0, 65758.48 434669.29 0, 65758.45 434669.4 0))"
pand.1543836,614100000012035,1966,Sloopvergunning verleend,woonfunctie,95,95,1,"POLYGON Z ((65784.356 436513.912 0, 65779.049 436519.012 0, 65777.00199999999 436516.882 0, 65774.107 436519.665 0, 65779.41 436525.183 0, 65782.08199999999 436522.615 0, 65787.26300000001 436528.005 0, 65792.79300000001 436522.69 0, 65784.356 436513.912 0))"
pand.676429,1783100000039746,1965,Sloopvergunning verleend,industriefunctie,1149,1149,1,"POLYGON Z ((72383.06200000001 449255.571 0, 72378.98699999999 449250.314 0, 72373.11 449254.591 0, 72381.71400000001 449266.212 0, 72387.849 449261.747 0, 72383.06200000001 449255.571 0))"
pand.5033912,1842100000003538,1967,Sloopvergunning verleend,woonfunctie,121,121,1,"POLYGON Z ((81510.057 446508.129 0, 81503.776 446504.88 0, 81500.14999999999 446511.891 0, 81506.17999999999 446515.01 0, 81506.503 446514.385 0, 81509.27800000001 446515.82 0, 81510.50599999999 446513.445 0, 81512.11900000001 446514.304 0, 81514.713 446509.311 0, 81510.625 446507.076 0, 81510.057 446508.129 0))"
pand.5034109,1842100000003751,1972,Sloopvergunning verleend,woonfunctie,132,132,1,"POLYGON Z ((81545.205 446442.695 0, 81538.855 446439.287 0, 81533.034 446450.135 0, 81539.38400000001 446453.543 0, 81545.205 446442.695 0))"
pand.5034408,1842100000004063,1900,Sloopvergunning verleend,"bijeenkomstfunctie, woonfunctie",100,100,1,"POLYGON Z ((82434.08 446192.189 0, 82434.10799999999 446192.211 0, 82432.44100000001 446194.357 0, 82445.29700000001 446204.345 0, 82453.545 446193.729 0, 82453.58199999999 446193.603 0, 82447.887 446189.575 0, 82440.53599999999 446184.453 0, 82434.08 446192.189 0))"
pand.5034409,1842100000004064,1950,Sloopvergunning verleend,kantoorfunctie,125,125,1,"POLYGON Z ((82431.18799999999 446181.194 0, 82426.94899999999 446186.649 0, 82434.08 446192.189 0, 82440.53599999999 446184.453 0, 82436.92600000001 446181.937 0, 82432.601 446178.635 0, 82431.20699999999 446180.453 0, 82431.18799999999 446181.194 0))"
pand.2612986,518100000222069,1986,Sloopvergunning verleend,winkelfunctie,33,33,1,"POLYGON Z ((79433.005 459145.519 0, 79441.035 459137.514 0, 79439.40300000001 459135.813 0, 79439.291 459135.697 0, 79438.198 459134.557 0, 79430.10799999999 459142.545 0, 79432.329 459144.82 0, 79432.21400000001 459144.931 0, 79432.353 459145.075 0, 79432.209 459145.214 0, 79432.348 459145.358 0, 79432.492 459145.219 0, 79432.63099999999 459145.363 0, 79432.746 459145.252 0, 79433.005 459145.519 0))"
pand.2613730,518100000222829,1980,Sloopvergunning verleend,winkelfunctie,33,33,1,"POLYGON Z ((74968.87699999999 453961.096 0, 74974.989 453956.058 0, 74973.088 453953.806 0, 74973.05899999999 453953.771 0, 74972.16899999999 453952.717 0, 74971.284 453953.464 0, 74971.15700000001 453953.317 0, 74966.007 453957.678 0, 74968.87699999999 453961.096 0))"
pand.4562054,1926100000487090,1962,Sloopvergunning verleend,woonfunctie,52,52,1,"POLYGON Z ((88677.777 444690.118 0, 88675.219 444688.98 0, 88675.003 444689.466 0, 88668.322 444686.494 0, 88667.034 444689.391 0, 88667.306 444689.512 0, 88665.747 444693.017 0, 88671.609 444695.625 0, 88673.102 444692.269 0, 88678.94 444694.865 0, 88680.251 444691.918 0, 88677.518 444690.702 0, 88677.777 444690.118 0))"
